seq,event_ts,ingest_ts,facility_id,txn_type,sku,qty,shipment_ref,dock_door
302,2026-01-08T13:00:00.000Z,2026-01-08T13:04:00.000Z,DC_DAL,pick,SKU_COLA,307,,
303,2026-01-08T13:00:00.000Z,2026-01-08T13:07:00.000Z,DC_DAL,pick,SKU_BAR,58,,
301,2026-01-08T13:00:00.000Z,2026-01-08T13:02:00.000Z,DC_HOU,pick,SKU_CHIP,83,,
302,2026-01-08T13:00:00.000Z,2026-01-08T13:04:00.000Z,DC_HOU,pick,SKU_COLA,118,,
303,2026-01-08T13:00:00.000Z,2026-01-08T13:08:00.000Z,DC_HOU,pick,SKU_BAR,53,,
301,2026-01-08T13:00:00.000Z,2026-01-08T13:06:00.000Z,DC_SAT,pick,SKU_CHIP,62,,
302,2026-01-08T13:00:00.000Z,2026-01-08T13:02:00.000Z,DC_SAT,pick,SKU_COLA,88,,
303,2026-01-08T13:00:00.000Z,2026-01-08T13:05:00.000Z,DC_SAT,pick,SKU_BAR,40,,
301,2026-01-08T13:00:00.000Z,2026-01-08T13:02:00.000Z,DC_OKC,pick,SKU_CHIP,48,,
302,2026-01-08T13:00:00.000Z,2026-01-08T13:01:00.000Z,DC_OKC,pick,SKU_COLA,69,,
303,2026-01-08T13:00:00.000Z,2026-01-08T13:03:00.000Z,DC_OKC,pick,SKU_BAR,31,,
304,2026-01-08T14:00:00.000Z,2026-01-08T14:02:00.000Z,DC_DAL,pick,SKU_CHIP,85,,
305,2026-01-08T14:00:00.000Z,2026-01-08T14:03:00.000Z,DC_DAL,pick,SKU_COLA,291,,
306,2026-01-08T14:00:00.000Z,2026-01-08T14:07:00.000Z,DC_DAL,pick,SKU_BAR,55,,
304,2026-01-08T14:00:00.000Z,2026-01-08T14:02:00.000Z,DC_HOU,pick,SKU_CHIP,78,,
305,2026-01-08T14:00:00.000Z,2026-01-08T14:03:00.000Z,DC_HOU,pick,SKU_COLA,112,,
306,2026-01-08T14:00:00.000Z,2026-01-08T14:08:00.000Z,DC_HOU,pick,SKU_BAR,50,,
304,2026-01-08T14:00:00.000Z,2026-01-08T14:03:00.000Z,DC_SAT,pick,SKU_CHIP,59,,
305,2026-01-08T14:00:00.000Z,2026-01-08T14:04:00.000Z,DC_SAT,pick,SKU_COLA,84,,
306,2026-01-08T14:00:00.000Z,2026-01-08T14:08:00.000Z,DC_SAT,pick,SKU_BAR,38,,
304,2026-01-08T14:00:00.000Z,2026-01-08T14:08:00.000Z,DC_OKC,pick,SKU_CHIP,46,,
305,2026-01-08T14:00:00.000Z,2026-01-08T14:06:00.000Z,DC_OKC,pick,SKU_COLA,65,,
306,2026-01-08T14:00:00.000Z,2026-01-08T14:02:00.000Z,DC_OKC,pick,SKU_BAR,29,,
307,2026-01-08T15:00:00.000Z,2026-01-08T15:06:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
308,2026-01-08T15:00:00.000Z,2026-01-08T15:04:00.000Z,DC_DAL,pick,SKU_COLA,266,,
309,2026-01-08T15:00:00.000Z,2026-01-08T15:03:00.000Z,DC_DAL,pick,SKU_BAR,50,,
307,2026-01-08T15:00:00.000Z,2026-01-08T15:03:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
308,2026-01-08T15:00:00.000Z,2026-01-08T15:06:00.000Z,DC_HOU,pick,SKU_COLA,102,,
309,2026-01-08T15:00:00.000Z,2026-01-08T15:03:00.000Z,DC_HOU,pick,SKU_BAR,46,,
307,2026-01-08T15:00:00.000Z,2026-01-08T15:07:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
308,2026-01-08T15:00:00.000Z,2026-01-08T15:06:00.000Z,DC_SAT,pick,SKU_COLA,77,,
309,2026-01-08T15:00:00.000Z,2026-01-08T15:06:00.000Z,DC_SAT,pick,SKU_BAR,35,,
307,2026-01-08T15:00:00.000Z,2026-01-08T15:03:00.000Z,DC_OKC,pick,SKU_CHIP,42,,
308,2026-01-08T15:00:00.000Z,2026-01-08T15:06:00.000Z,DC_OKC,pick,SKU_COLA,60,,
309,2026-01-08T15:00:00.000Z,2026-01-08T15:03:00.000Z,DC_OKC,pick,SKU_BAR,27,,
310,2026-01-08T16:00:00.000Z,2026-01-08T16:05:00.000Z,DC_DAL,pick,SKU_CHIP,68,,
311,2026-01-08T16:00:00.000Z,2026-01-08T16:02:00.000Z,DC_DAL,pick,SKU_COLA,234,,
312,2026-01-08T16:00:00.000Z,2026-01-08T16:03:00.000Z,DC_DAL,pick,SKU_BAR,44,,
310,2026-01-08T16:00:00.000Z,2026-01-08T16:07:00.000Z,DC_HOU,pick,SKU_CHIP,63,,
311,2026-01-08T16:00:00.000Z,2026-01-08T16:01:00.000Z,DC_HOU,pick,SKU_COLA,90,,
312,2026-01-08T16:00:00.000Z,2026-01-08T16:00:00.000Z,DC_HOU,pick,SKU_BAR,40,,
310,2026-01-08T16:00:00.000Z,2026-01-08T16:07:00.000Z,DC_SAT,pick,SKU_CHIP,47,,
311,2026-01-08T16:00:00.000Z,2026-01-08T16:06:00.000Z,DC_SAT,pick,SKU_COLA,68,,
312,2026-01-08T16:00:00.000Z,2026-01-08T16:02:00.000Z,DC_SAT,pick,SKU_BAR,30,,
310,2026-01-08T16:00:00.000Z,2026-01-08T16:04:00.000Z,DC_OKC,pick,SKU_CHIP,37,,
311,2026-01-08T16:00:00.000Z,2026-01-08T16:04:00.000Z,DC_OKC,pick,SKU_COLA,53,,
312,2026-01-08T16:00:00.000Z,2026-01-08T16:07:00.000Z,DC_OKC,pick,SKU_BAR,24,,
313,2026-01-08T17:00:00.000Z,2026-01-08T17:02:00.000Z,DC_DAL,pick,SKU_CHIP,57,,
314,2026-01-08T17:00:00.000Z,2026-01-08T17:02:00.000Z,DC_DAL,pick,SKU_COLA,196,,
315,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_DAL,pick,SKU_BAR,37,,
313,2026-01-08T17:00:00.000Z,2026-01-08T17:01:00.000Z,DC_HOU,pick,SKU_CHIP,53,,
314,2026-01-08T17:00:00.000Z,2026-01-08T17:06:00.000Z,DC_HOU,pick,SKU_COLA,76,,
315,2026-01-08T17:00:00.000Z,2026-01-08T17:02:00.000Z,DC_HOU,pick,SKU_BAR,34,,
313,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_SAT,pick,SKU_CHIP,40,,
314,2026-01-08T17:00:00.000Z,2026-01-08T17:07:00.000Z,DC_SAT,pick,SKU_COLA,57,,
315,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_SAT,pick,SKU_BAR,25,,
313,2026-01-08T17:00:00.000Z,2026-01-08T17:03:00.000Z,DC_OKC,pick,SKU_CHIP,31,,
314,2026-01-08T17:00:00.000Z,2026-01-08T17:01:00.000Z,DC_OKC,pick,SKU_COLA,44,,
315,2026-01-08T17:00:00.000Z,2026-01-08T17:07:00.000Z,DC_OKC,pick,SKU_BAR,20,,
316,2026-01-08T17:00:00.000Z,2026-01-08T17:00:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,469,SHIP-180,
317,2026-01-08T17:00:00.000Z,2026-01-08T17:04:00.000Z,DC_DAL,ship_confirm,SKU_COLA,1606,SHIP-181,
318,2026-01-08T17:00:00.000Z,2026-01-08T17:04:00.000Z,DC_DAL,ship_confirm,SKU_BAR,301,SHIP-182,
316,2026-01-08T17:00:00.000Z,2026-01-08T17:02:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,433,SHIP-183,
317,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_HOU,ship_confirm,SKU_COLA,618,SHIP-184,
318,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_HOU,ship_confirm,SKU_BAR,278,SHIP-185,
316,2026-01-08T17:00:00.000Z,2026-01-08T17:07:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,324,SHIP-186,
317,2026-01-08T17:00:00.000Z,2026-01-08T17:08:00.000Z,DC_SAT,ship_confirm,SKU_COLA,463,SHIP-187,
318,2026-01-08T17:00:00.000Z,2026-01-08T17:06:00.000Z,DC_SAT,ship_confirm,SKU_BAR,209,SHIP-188,
316,2026-01-08T17:00:00.000Z,2026-01-08T17:06:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,252,SHIP-189,
317,2026-01-08T17:00:00.000Z,2026-01-08T17:07:00.000Z,DC_OKC,ship_confirm,SKU_COLA,360,SHIP-190,
318,2026-01-08T17:00:00.000Z,2026-01-08T17:06:00.000Z,DC_OKC,ship_confirm,SKU_BAR,162,SHIP-191,
319,2026-01-08T18:00:00.000Z,2026-01-08T18:04:00.000Z,DC_DAL,pick,SKU_CHIP,46,,
320,2026-01-08T18:00:00.000Z,2026-01-08T18:04:00.000Z,DC_DAL,pick,SKU_COLA,156,,
321,2026-01-08T18:00:00.000Z,2026-01-08T18:04:00.000Z,DC_DAL,pick,SKU_BAR,29,,
319,2026-01-08T18:00:00.000Z,2026-01-08T18:03:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
320,2026-01-08T18:00:00.000Z,2026-01-08T18:08:00.000Z,DC_HOU,pick,SKU_COLA,60,,
321,2026-01-08T18:00:00.000Z,2026-01-08T18:02:00.000Z,DC_HOU,pick,SKU_BAR,27,,
319,2026-01-08T18:00:00.000Z,2026-01-08T18:06:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
320,2026-01-08T18:00:00.000Z,2026-01-08T18:06:00.000Z,DC_SAT,pick,SKU_COLA,45,,
321,2026-01-08T18:00:00.000Z,2026-01-08T18:07:00.000Z,DC_SAT,pick,SKU_BAR,20,,
319,2026-01-08T18:00:00.000Z,2026-01-08T18:05:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
320,2026-01-08T18:00:00.000Z,2026-01-08T18:04:00.000Z,DC_OKC,pick,SKU_COLA,35,,
321,2026-01-08T18:00:00.000Z,2026-01-08T18:06:00.000Z,DC_OKC,pick,SKU_BAR,16,,
34,2026-01-08T18:00:00.000Z,2026-01-08T18:05:00.000Z,PLANT_DAL,receipt,SKU_CHIP,9000,RUN-SKU_CHIP-3,
35,2026-01-08T18:00:00.000Z,2026-01-08T18:00:00.000Z,PLANT_DAL,receipt,SKU_COLA,12000,RUN-SKU_COLA-17,
36,2026-01-08T18:00:00.000Z,2026-01-08T18:03:00.000Z,PLANT_DAL,receipt,SKU_BAR,6000,RUN-SKU_BAR-31,
322,2026-01-08T19:00:00.000Z,2026-01-08T19:00:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
323,2026-01-08T19:00:00.000Z,2026-01-08T19:04:00.000Z,DC_DAL,pick,SKU_COLA,156,,
324,2026-01-08T19:00:00.000Z,2026-01-08T19:06:00.000Z,DC_DAL,pick,SKU_BAR,29,,
322,2026-01-08T19:00:00.000Z,2026-01-08T19:04:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
323,2026-01-08T19:00:00.000Z,2026-01-08T19:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
324,2026-01-08T19:00:00.000Z,2026-01-08T19:04:00.000Z,DC_HOU,pick,SKU_BAR,27,,
322,2026-01-08T19:00:00.000Z,2026-01-08T19:08:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
323,2026-01-08T19:00:00.000Z,2026-01-08T19:05:00.000Z,DC_SAT,pick,SKU_COLA,45,,
324,2026-01-08T19:00:00.000Z,2026-01-08T19:02:00.000Z,DC_SAT,pick,SKU_BAR,20,,
322,2026-01-08T19:00:00.000Z,2026-01-08T19:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
323,2026-01-08T19:00:00.000Z,2026-01-08T19:01:00.000Z,DC_OKC,pick,SKU_COLA,35,,
324,2026-01-08T19:00:00.000Z,2026-01-08T19:01:00.000Z,DC_OKC,pick,SKU_BAR,16,,
325,2026-01-08T20:00:00.000Z,2026-01-08T20:08:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
326,2026-01-08T20:00:00.000Z,2026-01-08T20:03:00.000Z,DC_DAL,pick,SKU_COLA,156,,
327,2026-01-08T20:00:00.000Z,2026-01-08T20:02:00.000Z,DC_DAL,pick,SKU_BAR,29,,
325,2026-01-08T20:00:00.000Z,2026-01-08T20:02:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
326,2026-01-08T20:00:00.000Z,2026-01-08T20:02:00.000Z,DC_HOU,pick,SKU_COLA,60,,
327,2026-01-08T20:00:00.000Z,2026-01-08T20:01:00.000Z,DC_HOU,pick,SKU_BAR,27,,
325,2026-01-08T20:00:00.000Z,2026-01-08T20:06:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
326,2026-01-08T20:00:00.000Z,2026-01-08T20:03:00.000Z,DC_SAT,pick,SKU_COLA,45,,
327,2026-01-08T20:00:00.000Z,2026-01-08T20:04:00.000Z,DC_SAT,pick,SKU_BAR,20,,
325,2026-01-08T20:00:00.000Z,2026-01-08T20:07:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
326,2026-01-08T20:00:00.000Z,2026-01-08T20:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
327,2026-01-08T20:00:00.000Z,2026-01-08T20:04:00.000Z,DC_OKC,pick,SKU_BAR,16,,
328,2026-01-08T21:00:00.000Z,2026-01-08T21:05:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
329,2026-01-08T21:00:00.000Z,2026-01-08T21:06:00.000Z,DC_DAL,pick,SKU_COLA,156,,
330,2026-01-08T21:00:00.000Z,2026-01-08T21:02:00.000Z,DC_DAL,pick,SKU_BAR,29,,
328,2026-01-08T21:00:00.000Z,2026-01-08T21:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
329,2026-01-08T21:00:00.000Z,2026-01-08T21:05:00.000Z,DC_HOU,pick,SKU_COLA,60,,
330,2026-01-08T21:00:00.000Z,2026-01-08T21:07:00.000Z,DC_HOU,pick,SKU_BAR,27,,
328,2026-01-08T21:00:00.000Z,2026-01-08T21:07:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
329,2026-01-08T21:00:00.000Z,2026-01-08T21:02:00.000Z,DC_SAT,pick,SKU_COLA,45,,
330,2026-01-08T21:00:00.000Z,2026-01-08T21:01:00.000Z,DC_SAT,pick,SKU_BAR,20,,
328,2026-01-08T21:00:00.000Z,2026-01-08T21:00:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
329,2026-01-08T21:00:00.000Z,2026-01-08T21:01:00.000Z,DC_OKC,pick,SKU_COLA,35,,
330,2026-01-08T21:00:00.000Z,2026-01-08T21:08:00.000Z,DC_OKC,pick,SKU_BAR,16,,
331,2026-01-08T22:00:00.000Z,2026-01-08T22:03:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
332,2026-01-08T22:00:00.000Z,2026-01-08T22:08:00.000Z,DC_DAL,pick,SKU_COLA,156,,
333,2026-01-08T22:00:00.000Z,2026-01-08T22:06:00.000Z,DC_DAL,pick,SKU_BAR,29,,
331,2026-01-08T22:00:00.000Z,2026-01-08T22:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
332,2026-01-08T22:00:00.000Z,2026-01-08T22:08:00.000Z,DC_HOU,pick,SKU_COLA,60,,
333,2026-01-08T22:00:00.000Z,2026-01-08T22:02:00.000Z,DC_HOU,pick,SKU_BAR,27,,
331,2026-01-08T22:00:00.000Z,2026-01-08T22:05:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
332,2026-01-08T22:00:00.000Z,2026-01-08T22:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
333,2026-01-08T22:00:00.000Z,2026-01-08T22:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
331,2026-01-08T22:00:00.000Z,2026-01-08T22:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
332,2026-01-08T22:00:00.000Z,2026-01-08T22:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
333,2026-01-08T22:00:00.000Z,2026-01-08T22:08:00.000Z,DC_OKC,pick,SKU_BAR,16,,
334,2026-01-08T23:00:00.000Z,2026-01-08T23:04:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
335,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_DAL,pick,SKU_COLA,156,,
336,2026-01-08T23:00:00.000Z,2026-01-08T23:06:00.000Z,DC_DAL,pick,SKU_BAR,29,,
334,2026-01-08T23:00:00.000Z,2026-01-08T23:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
335,2026-01-08T23:00:00.000Z,2026-01-08T23:02:00.000Z,DC_HOU,pick,SKU_COLA,60,,
336,2026-01-08T23:00:00.000Z,2026-01-08T23:06:00.000Z,DC_HOU,pick,SKU_BAR,27,,
334,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
335,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_SAT,pick,SKU_COLA,45,,
336,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_SAT,pick,SKU_BAR,20,,
334,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
335,2026-01-08T23:00:00.000Z,2026-01-08T23:00:00.000Z,DC_OKC,pick,SKU_COLA,35,,
336,2026-01-08T23:00:00.000Z,2026-01-08T23:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
337,2026-01-08T23:00:00.000Z,2026-01-08T23:01:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,273,SHIP-192,
338,2026-01-08T23:00:00.000Z,2026-01-08T23:08:00.000Z,DC_DAL,ship_confirm,SKU_COLA,936,SHIP-193,
339,2026-01-08T23:00:00.000Z,2026-01-08T23:00:00.000Z,DC_DAL,ship_confirm,SKU_BAR,176,SHIP-194,
337,2026-01-08T23:00:00.000Z,2026-01-08T23:03:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,252,SHIP-195,
338,2026-01-08T23:00:00.000Z,2026-01-08T23:02:00.000Z,DC_HOU,ship_confirm,SKU_COLA,360,SHIP-196,
339,2026-01-08T23:00:00.000Z,2026-01-08T23:03:00.000Z,DC_HOU,ship_confirm,SKU_BAR,162,SHIP-197,
337,2026-01-08T23:00:00.000Z,2026-01-08T23:05:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,189,SHIP-198,
338,2026-01-08T23:00:00.000Z,2026-01-08T23:02:00.000Z,DC_SAT,ship_confirm,SKU_COLA,270,SHIP-199,
339,2026-01-08T23:00:00.000Z,2026-01-08T23:07:00.000Z,DC_SAT,ship_confirm,SKU_BAR,122,SHIP-200,
337,2026-01-08T23:00:00.000Z,2026-01-08T23:00:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,147,SHIP-201,
338,2026-01-08T23:00:00.000Z,2026-01-08T23:08:00.000Z,DC_OKC,ship_confirm,SKU_COLA,210,SHIP-202,
339,2026-01-08T23:00:00.000Z,2026-01-08T23:00:00.000Z,DC_OKC,ship_confirm,SKU_BAR,95,SHIP-203,
340,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
341,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,DC_DAL,pick,SKU_COLA,156,,
342,2026-01-09T00:00:00.000Z,2026-01-09T00:08:00.000Z,DC_DAL,pick,SKU_BAR,29,,
340,2026-01-09T00:00:00.000Z,2026-01-09T00:04:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
341,2026-01-09T00:00:00.000Z,2026-01-09T00:06:00.000Z,DC_HOU,pick,SKU_COLA,60,,
342,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,DC_HOU,pick,SKU_BAR,27,,
340,2026-01-09T00:00:00.000Z,2026-01-09T00:04:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
341,2026-01-09T00:00:00.000Z,2026-01-09T00:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
342,2026-01-09T00:00:00.000Z,2026-01-09T00:06:00.000Z,DC_SAT,pick,SKU_BAR,20,,
340,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
341,2026-01-09T00:00:00.000Z,2026-01-09T00:07:00.000Z,DC_OKC,pick,SKU_COLA,35,,
342,2026-01-09T00:00:00.000Z,2026-01-09T00:04:00.000Z,DC_OKC,pick,SKU_BAR,16,,
37,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,PLANT_DAL,pick,SKU_CHIP,2875,,
38,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,PLANT_DAL,pick,SKU_COLA,7074,,
39,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,PLANT_DAL,pick,SKU_BAR,1848,,
40,2026-01-09T00:00:00.000Z,2026-01-09T00:02:00.000Z,PLANT_DAL,pick,SKU_CHIP,2654,,
41,2026-01-09T00:00:00.000Z,2026-01-09T00:03:00.000Z,PLANT_DAL,pick,SKU_COLA,3792,,
42,2026-01-09T00:00:00.000Z,2026-01-09T00:06:00.000Z,PLANT_DAL,pick,SKU_BAR,1706,,
43,2026-01-09T00:00:00.000Z,2026-01-09T00:08:00.000Z,PLANT_DAL,pick,SKU_CHIP,1991,,
44,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,PLANT_DAL,pick,SKU_COLA,2843,,
45,2026-01-09T00:00:00.000Z,2026-01-09T00:06:00.000Z,PLANT_DAL,pick,SKU_BAR,1280,,
46,2026-01-09T00:00:00.000Z,2026-01-09T00:01:00.000Z,PLANT_DAL,pick,SKU_CHIP,1548,,
47,2026-01-09T00:00:00.000Z,2026-01-09T00:04:00.000Z,PLANT_DAL,pick,SKU_COLA,2211,,
48,2026-01-09T00:00:00.000Z,2026-01-09T00:02:00.000Z,PLANT_DAL,pick,SKU_BAR,995,,
49,2026-01-09T00:00:00.000Z,2026-01-09T00:07:00.000Z,PLANT_DAL,ship_confirm,SKU_CHIP,2875,SHIP-204,
50,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,PLANT_DAL,ship_confirm,SKU_COLA,7074,SHIP-205,
51,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,PLANT_DAL,ship_confirm,SKU_BAR,1848,SHIP-206,
52,2026-01-09T00:00:00.000Z,2026-01-09T00:05:00.000Z,PLANT_DAL,ship_confirm,SKU_CHIP,2654,SHIP-207,
53,2026-01-09T00:00:00.000Z,2026-01-09T00:05:00.000Z,PLANT_DAL,ship_confirm,SKU_COLA,3792,SHIP-208,
54,2026-01-09T00:00:00.000Z,2026-01-09T00:03:00.000Z,PLANT_DAL,ship_confirm,SKU_BAR,1706,SHIP-209,
55,2026-01-09T00:00:00.000Z,2026-01-09T00:00:00.000Z,PLANT_DAL,ship_confirm,SKU_CHIP,1991,SHIP-210,
56,2026-01-09T00:00:00.000Z,2026-01-09T00:06:00.000Z,PLANT_DAL,ship_confirm,SKU_COLA,2843,SHIP-211,
57,2026-01-09T00:00:00.000Z,2026-01-09T00:02:00.000Z,PLANT_DAL,ship_confirm,SKU_BAR,1280,SHIP-212,
58,2026-01-09T00:00:00.000Z,2026-01-09T00:05:00.000Z,PLANT_DAL,ship_confirm,SKU_CHIP,1548,SHIP-213,
59,2026-01-09T00:00:00.000Z,2026-01-09T00:03:00.000Z,PLANT_DAL,ship_confirm,SKU_COLA,2211,SHIP-214,
60,2026-01-09T00:00:00.000Z,2026-01-09T00:02:00.000Z,PLANT_DAL,ship_confirm,SKU_BAR,995,SHIP-215,
343,2026-01-09T01:00:00.000Z,2026-01-09T01:07:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
344,2026-01-09T01:00:00.000Z,2026-01-09T01:05:00.000Z,DC_DAL,pick,SKU_COLA,156,,
345,2026-01-09T01:00:00.000Z,2026-01-09T01:04:00.000Z,DC_DAL,pick,SKU_BAR,29,,
343,2026-01-09T01:00:00.000Z,2026-01-09T01:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
344,2026-01-09T01:00:00.000Z,2026-01-09T01:05:00.000Z,DC_HOU,pick,SKU_COLA,60,,
345,2026-01-09T01:00:00.000Z,2026-01-09T01:08:00.000Z,DC_HOU,pick,SKU_BAR,27,,
343,2026-01-09T01:00:00.000Z,2026-01-09T01:05:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
344,2026-01-09T01:00:00.000Z,2026-01-09T01:06:00.000Z,DC_SAT,pick,SKU_COLA,45,,
345,2026-01-09T01:00:00.000Z,2026-01-09T01:05:00.000Z,DC_SAT,pick,SKU_BAR,20,,
343,2026-01-09T01:00:00.000Z,2026-01-09T01:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
344,2026-01-09T01:00:00.000Z,2026-01-09T01:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
345,2026-01-09T01:00:00.000Z,2026-01-09T01:01:00.000Z,DC_OKC,pick,SKU_BAR,16,,
346,2026-01-09T02:00:00.000Z,2026-01-09T02:07:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
347,2026-01-09T02:00:00.000Z,2026-01-09T02:04:00.000Z,DC_DAL,pick,SKU_COLA,156,,
348,2026-01-09T02:00:00.000Z,2026-01-09T02:04:00.000Z,DC_DAL,pick,SKU_BAR,29,,
346,2026-01-09T02:00:00.000Z,2026-01-09T02:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
347,2026-01-09T02:00:00.000Z,2026-01-09T02:04:00.000Z,DC_HOU,pick,SKU_COLA,60,,
348,2026-01-09T02:00:00.000Z,2026-01-09T02:02:00.000Z,DC_HOU,pick,SKU_BAR,27,,
346,2026-01-09T02:00:00.000Z,2026-01-09T02:02:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
347,2026-01-09T02:00:00.000Z,2026-01-09T02:03:00.000Z,DC_SAT,pick,SKU_COLA,45,,
348,2026-01-09T02:00:00.000Z,2026-01-09T02:07:00.000Z,DC_SAT,pick,SKU_BAR,20,,
346,2026-01-09T02:00:00.000Z,2026-01-09T02:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
347,2026-01-09T02:00:00.000Z,2026-01-09T02:00:00.000Z,DC_OKC,pick,SKU_COLA,35,,
348,2026-01-09T02:00:00.000Z,2026-01-09T02:04:00.000Z,DC_OKC,pick,SKU_BAR,16,,
349,2026-01-09T03:00:00.000Z,2026-01-09T03:01:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
350,2026-01-09T03:00:00.000Z,2026-01-09T03:02:00.000Z,DC_DAL,pick,SKU_COLA,156,,
351,2026-01-09T03:00:00.000Z,2026-01-09T03:01:00.000Z,DC_DAL,pick,SKU_BAR,29,,
349,2026-01-09T03:00:00.000Z,2026-01-09T03:03:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
350,2026-01-09T03:00:00.000Z,2026-01-09T03:08:00.000Z,DC_HOU,pick,SKU_COLA,60,,
351,2026-01-09T03:00:00.000Z,2026-01-09T03:06:00.000Z,DC_HOU,pick,SKU_BAR,27,,
349,2026-01-09T03:00:00.000Z,2026-01-09T03:00:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
350,2026-01-09T03:00:00.000Z,2026-01-09T03:08:00.000Z,DC_SAT,pick,SKU_COLA,45,,
351,2026-01-09T03:00:00.000Z,2026-01-09T03:08:00.000Z,DC_SAT,pick,SKU_BAR,20,,
349,2026-01-09T03:00:00.000Z,2026-01-09T03:05:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
350,2026-01-09T03:00:00.000Z,2026-01-09T03:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
351,2026-01-09T03:00:00.000Z,2026-01-09T03:02:00.000Z,DC_OKC,pick,SKU_BAR,16,,
